model,ref_estimator,dataset,t0,horizon,subgroup,action,ref_mu_0,ref_mu_1,ref_mu_2,ref_mu_3,ref_mu_4,ref_mu_5,ref_ci_low_0,ref_ci_low_1,ref_ci_low_2,ref_ci_low_3,ref_ci_low_4,ref_ci_low_5,ref_ci_high_0,ref_ci_high_1,ref_ci_high_2,ref_ci_high_3,ref_ci_high_4,ref_ci_high_5,gen_mu_0,gen_mu_1,gen_mu_2,gen_mu_3,gen_mu_4,gen_mu_5,gen_std_0,gen_std_1,gen_std_2,gen_std_3,gen_std_4,gen_std_5,n_effective
diffusion,gformula,oulad,10,5,high,1,0.5647582411766052,0.564835250377655,0.5641650557518005,0.5638555288314819,0.5637795925140381,0.5635177493095398,0.5644843578338623,0.5645523071289062,0.5639315247535706,0.5636476874351501,0.5636102557182312,0.5632917284965515,0.5650519728660583,0.5651096701622009,0.5643800497055054,0.5640588402748108,0.5639921426773071,0.5637125968933105,0.6788421824617912,0.6617146043969127,0.5826165520835073,0.5738436130683493,,,0.02042578242795979,0.02413661797874415,0.0752549590991496,0.07800260305845524,,,1918
crn,gformula,oulad,0,5,all,0,0.5369245409965515,0.5485845804214478,0.5558345913887024,0.5598653554916382,0.5620273947715759,0.5633031725883484,0.5368374586105347,0.5484297275543213,0.5556473731994629,0.5596939325332642,0.5618488192558289,0.5631396174430847,0.5370020866394043,0.5487231612205505,0.5559987425804138,0.5600427389144897,0.5621908903121948,0.5634670257568359,0.9282578354942977,0.9762713106535245,0.9613862360393975,0.9527996103761751,0.93696997138732,0.9398789753516515,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,3.3306690738754696e-16,0.0,4233
crn,gformula,oulad,0,5,all,1,0.5367612242698669,0.5483682751655579,0.5555142760276794,0.5597269535064697,0.5618572235107422,0.5631117820739746,0.5366660356521606,0.5482153296470642,0.5553240180015564,0.5595920085906982,0.5616748332977295,0.5629087090492249,0.5368536710739136,0.5485003590583801,0.5556983947753906,0.5598888993263245,0.5620479583740234,0.5633069276809692,0.9605856566684847,0.9768558574460682,0.9622432882414623,0.9530478261962024,0.9366560161184656,0.9392505146117289,1.1102230246251565e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,4233
crn,gformula,oulad,0,5,low,0,0.5365933775901794,0.5481064915657043,0.5552529692649841,0.5590237975120544,0.5611967444419861,0.5623124241828918,0.5364721417427063,0.5479505062103271,0.5550126433372498,0.5588222742080688,0.5609844923019409,0.5621023178100586,0.5367071032524109,0.5482942461967468,0.5554516911506653,0.5592197179794312,0.5613972544670105,0.5625267624855042,0.930542117756335,0.9766777555061983,0.962415286505969,0.9535784767547127,0.9365273066059473,0.937836163466326,2.220446049250313e-16,0.0,0.0,3.3306690738754696e-16,2.220446049250313e-16,4.440892098500626e-16,2315
crn,gformula,oulad,0,5,low,1,0.5366062521934509,0.5479151010513306,0.5548101663589478,0.5591428875923157,0.5610461235046387,0.5623966455459595,0.5364781618118286,0.5477541089057922,0.5545521378517151,0.5589219331741333,0.5608233213424683,0.5621886849403381,0.5367550253868103,0.5480780601501465,0.555026650428772,0.5593289732933044,0.561281681060791,0.5626198053359985,0.9622629330946101,0.9772675676428216,0.9632144566488575,0.9537937392651197,0.9361317853408678,0.9371108143937356,4.440892098500626e-16,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,2315
crn,gformula,oulad,0,5,high,0,0.5371979475021362,0.5492120385169983,0.5565134286880493,0.5608065724372864,0.5630810260772705,0.5644489526748657,0.5370611548423767,0.5490042567253113,0.5563250184059143,0.5605696439743042,0.5628392100334167,0.5641770958900452,0.5373311042785645,0.5494492053985596,0.5567541718482971,0.5610599517822266,0.5633309483528137,0.5647211670875549,0.9255007377692633,0.9757807372260267,0.960144186075835,0.9518670722163748,0.9374806948154116,0.942152352912521,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1918
crn,gformula,oulad,0,5,high,1,0.5370334386825562,0.5488775372505188,0.5562019944190979,0.5604554414749146,0.5629217624664307,0.5644571185112,0.5368937849998474,0.5486982464790344,0.5560119152069092,0.560260534286499,0.5626692771911621,0.5641994476318359,0.5371825695037842,0.5491005182266235,0.5564293265342712,0.5606924295425415,0.563177227973938,0.5647262930870056,0.9585612067589546,0.9763589288196426,0.9610711011386888,0.952154743095139,0.937260846118756,0.9416317159829954,0.0,1.1102230246251565e-16,0.0,5.551115123125783e-16,1.1102230246251565e-16,0.0,1918
crn,gformula,oulad,5,5,all,0,0.5650541186332703,0.5650613903999329,0.5649163126945496,0.5646880865097046,0.5642898082733154,0.5640671253204346,0.5648708343505859,0.564906656742096,0.5647211670875549,0.5645251274108887,0.5641257762908936,0.5639106631278992,0.5652046799659729,0.5652279257774353,0.5651013851165771,0.5648455023765564,0.5644513964653015,0.5642324090003967,0.926487732943986,0.9581227378729136,0.9681150791590604,0.973596583280248,0.9752036902630541,0.9701221060458124,1.1102230246251565e-16,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,3.3306690738754696e-16,4233
crn,gformula,oulad,5,5,all,1,0.5643756985664368,0.5646073222160339,0.5645526051521301,0.5644548535346985,0.5642160177230835,0.564080536365509,0.5641770362854004,0.5644222497940063,0.5643550753593445,0.5642914772033691,0.5640454292297363,0.5639010667800903,0.5645523071289062,0.5647932887077332,0.5647187829017639,0.5646400451660156,0.5643947124481201,0.5642397999763489,0.9502960828867903,0.960895997766489,0.9713995241755878,0.9770588651413231,0.9787292806418911,0.97410147264015,1.1102230246251565e-16,1.1102230246251565e-16,2.220446049250313e-16,5.551115123125783e-16,1.1102230246251565e-16,2.220446049250313e-16,4233
crn,gformula,oulad,5,5,low,0,0.5639892816543579,0.5642316341400146,0.5638870596885681,0.5636985898017883,0.5633448362350464,0.5631575584411621,0.5637437105178833,0.5640003085136414,0.5636126399040222,0.5634943842887878,0.5631031394004822,0.5629197955131531,0.5642403364181519,0.5645266175270081,0.5641374588012695,0.5639299750328064,0.5635746717453003,0.5633988976478577,0.9243893908277568,0.9554691538697441,0.9670127796760305,0.9729872260524199,0.9755159190666184,0.9696305507844668,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,2315
crn,gformula,oulad,5,5,low,1,0.5634826421737671,0.563592255115509,0.5635993480682373,0.5634900331497192,0.5632030367851257,0.5631576776504517,0.5632749795913696,0.5633558630943298,0.5633634924888611,0.5632511973381042,0.562969446182251,0.5629345178604126,0.563739001750946,0.5638390779495239,0.5638323426246643,0.5637131333351135,0.5634408593177795,0.563362717628479,0.9482414451823832,0.9584235185294634,0.9704086833362343,0.9765201187870801,0.9789249514850894,0.9735994989058042,5.551115123125783e-16,1.1102230246251565e-16,5.551115123125783e-16,3.3306690738754696e-16,3.3306690738754696e-16,0.0,2315
crn,gformula,oulad,5,5,high,0,0.5662456154823303,0.566196620464325,0.5660461187362671,0.565952479839325,0.5654974579811096,0.565385103225708,0.5659499764442444,0.5659468173980713,0.5658071041107178,0.5657094120979309,0.5652995705604553,0.5651297569274902,0.5665465593338013,0.5664865374565125,0.5663561820983887,0.5662543177604675,0.5657602548599243,0.56564861536026,0.9288229082561777,0.9610951799538829,0.9693391185448352,0.9742529627888704,0.9748738958446627,0.9706538210507315,0.0,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,5.551115123125783e-16,3.3306690738754696e-16,1918
crn,gformula,oulad,5,5,high,1,0.5654997229576111,0.5658236145973206,0.5658336877822876,0.5656848549842834,0.5654075741767883,0.5651904940605164,0.5652540326118469,0.5655837059020996,0.5655474066734314,0.5654322504997253,0.5651553273200989,0.564955472946167,0.5657730102539062,0.5661510229110718,0.566105306148529,0.5659381747245789,0.5656522512435913,0.5654714107513428,0.9525826210093019,0.9636655732989311,0.9724997952281231,0.9776391849457335,0.9785226015937312,0.9746444573005041,5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0,1918
crn,gformula,oulad,10,5,all,0,0.5637990832328796,0.5636677742004395,0.5631883144378662,0.5629425048828125,0.5627307891845703,0.5626578330993652,0.5636123418807983,0.5634831786155701,0.5630289912223816,0.5628002285957336,0.5625796318054199,0.5625195503234863,0.5640089511871338,0.563844621181488,0.5633339285850525,0.5630695819854736,0.5628700852394104,0.5628057718276978,0.9666829330136115,0.9690228252524488,0.839388518492774,0.8230977300554514,,,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,,,4233
crn,gformula,oulad,10,5,all,1,0.5634964108467102,0.5634135603904724,0.5629988312721252,0.5628068447113037,0.5627331137657166,0.5626419186592102,0.5632919073104858,0.5632321834564209,0.5628255605697632,0.5626600980758667,0.5626034736633301,0.5624955892562866,0.5636886954307556,0.5635964870452881,0.5631693601608276,0.5629510879516602,0.5628662705421448,0.5627847909927368,0.977872847762175,0.9697957608143298,0.8481896971121875,0.8356761686503889,,,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,,,4233
crn,gformula,oulad,10,5,low,0,0.5628644824028015,0.5628484487533569,0.5624516010284424,0.5621994733810425,0.5619985461235046,0.5619038939476013,0.5626364946365356,0.5626270174980164,0.5622221827507019,0.5619927644729614,0.5617968440055847,0.5617216229438782,0.5630893111228943,0.5630691647529602,0.5626466274261475,0.5623859167098999,0.5621770024299622,0.5620714426040649,0.9661193695538352,0.9671415708892578,0.8336246026945966,0.8258441864025026,,,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,,,2315
crn,gformula,oulad,10,5,low,1,0.562351405620575,0.5625209808349609,0.562218427658081,0.5618195533752441,0.561815083026886,0.5618956089019775,0.5621055364608765,0.5622845888137817,0.5620121955871582,0.5616636276245117,0.5616406202316284,0.5617119073867798,0.5626471638679504,0.5627297163009644,0.5624236464500427,0.5620409846305847,0.5620269179344177,0.562053382396698,0.9770885789682497,0.9679641680725449,0.8417709645416057,0.8370219298771445,,,0.0,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,,,2315
crn,gformula,oulad,10,5,high,0,0.5651254653930664,0.5648065805435181,0.5644382238388062,0.5641019940376282,0.5636448860168457,0.5637601613998413,0.5648083686828613,0.5644915103912354,0.5642135739326477,0.5638414621353149,0.5634362101554871,0.5635601878166199,0.565398633480072,0.5650998950004578,0.5647007822990417,0.5643685460090637,0.5638717412948608,0.563942015171051,0.967292539239709,0.9712349038737343,0.8465613914860622,0.8200621730402895,,,1.1102230246251565e-16,3.3306690738754696e-16,3.3306690738754696e-16,1.1102230246251565e-16,,,1918
crn,gformula,oulad,10,5,high,1,0.5646108388900757,0.5646765828132629,0.564084529876709,0.5638057589530945,0.563623309135437,0.5636727809906006,0.5642974376678467,0.5643537640571594,0.5638361573219299,0.5636027455329895,0.5634172558784485,0.5634464025497437,0.5649295449256897,0.5649628043174744,0.564319908618927,0.564035952091217,0.5638412237167358,0.5638386011123657,0.9787211908039704,0.9719494446681869,0.8561774532000224,0.8341887483471314,,,0.0,2.220446049250313e-16,0.0,4.440892098500626e-16,,,1918
timegan,gformula,oulad,0,5,all,0,0.5368759632110596,0.5486924648284912,0.5558138489723206,0.5598457455635071,0.5621010065078735,0.5632719993591309,0.5367662310600281,0.5485597252845764,0.555657684803009,0.5596842169761658,0.5619053244590759,0.5631011724472046,0.5369623303413391,0.5488185882568359,0.5559667944908142,0.5600045323371887,0.5622581243515015,0.5634450316429138,0.9461185186200183,0.9651310409795244,0.9628716176673648,0.9641253650005469,0.9627044527198076,0.9617808486364169,1.0128672387738883e-07,3.354951739941366e-08,1.7190268402833183e-08,9.478028134738407e-09,8.281247892218531e-09,8.832112142921385e-09,4233
timegan,gformula,oulad,0,5,all,1,0.5366842150688171,0.5483949780464172,0.5554434657096863,0.5596314668655396,0.5620638728141785,0.5630742907524109,0.5365980863571167,0.5482422709465027,0.5552839636802673,0.5594746470451355,0.5618830919265747,0.5628771185874939,0.5367850065231323,0.5485250949859619,0.5556051135063171,0.5598010420799255,0.5622705221176147,0.5632270574569702,0.9718090912149837,0.9651404732364363,0.9628769593242492,0.9641285105056854,0.9627065061556662,0.9617821466230769,4.665073962112645e-08,2.2492140709165532e-08,1.6462887478163764e-08,1.2281174253386498e-08,8.753972257907369e-09,9.243165558163632e-09,4233
timegan,gformula,oulad,0,5,low,0,0.5366316437721252,0.5482041835784912,0.5551973581314087,0.5590372681617737,0.5611648559570312,0.5621237754821777,0.5365111827850342,0.5480564832687378,0.5549626350402832,0.5588265061378479,0.5609608292579651,0.5618623495101929,0.5367418527603149,0.5483639240264893,0.5554106831550598,0.5592310428619385,0.5614057183265686,0.5623491406440735,0.9467342826061064,0.9654707305657941,0.963563769648966,0.9648908770769973,0.9631266975025545,0.9619363774714879,1.4648996939346303e-07,3.9430030702505634e-08,2.361807553929523e-08,1.5973301661133495e-08,1.4076556173259325e-08,1.5157784407191578e-08,2315
timegan,gformula,oulad,0,5,low,1,0.5365340709686279,0.5479745268821716,0.5549322366714478,0.5588439106941223,0.5611256957054138,0.562147855758667,0.5363940000534058,0.5477909445762634,0.5547151565551758,0.5586099028587341,0.5609145760536194,0.5618982315063477,0.5366570949554443,0.5481476783752441,0.5551652312278748,0.5590626001358032,0.5613515973091125,0.5623898506164551,0.9721548898456935,0.9654801664663957,0.9635690644582973,0.9648939795043546,0.96312874226124,0.9619376829079149,6.181510417507665e-08,3.950235508104366e-08,2.1323074833341813e-08,1.4671893646524729e-08,1.2301015550610234e-08,1.0638708208267438e-08,2315
timegan,gformula,oulad,0,5,high,0,0.5372081995010376,0.5491591095924377,0.556560754776001,0.5606768131256104,0.5631648302078247,0.5643793940544128,0.53706294298172,0.5489668250083923,0.5563594102859497,0.5604439377784729,0.5628990530967712,0.5641222596168518,0.537341296672821,0.5493387579917908,0.556766152381897,0.5608953833580017,0.5634089112281799,0.5646266341209412,0.9453753626104191,0.9647210652173743,0.9620362019684938,0.9632088211311123,0.9622172949388196,0.961607761953539,1.9383554021712452e-07,4.99049637563269e-08,3.0185094505407016e-08,2.291023727417522e-08,1.4922591480637e-08,1.3923979127732288e-08,1918
timegan,gformula,oulad,0,5,high,1,0.5370120406150818,0.5488294363021851,0.5562649369239807,0.5605603456497192,0.5630060434341431,0.5642088055610657,0.5368667840957642,0.5486176013946533,0.5560102462768555,0.5603236556053162,0.5627351999282837,0.5639328360557556,0.5371665954589844,0.549044668674469,0.5564961433410645,0.5608300566673279,0.5632565021514893,0.5644841194152832,0.9713917495778007,0.9647304976912559,0.9620416149574721,0.9632120159283456,0.9622193555374473,0.9616090654429857,6.077099274783016e-08,4.635505632231308e-08,1.994448694366548e-08,1.6539489853542525e-08,1.5339990884520512e-08,1.2109362222391729e-08,1918
timegan,gformula,oulad,5,5,all,0,0.565070390701294,0.5651624202728271,0.5649343132972717,0.5647639632225037,0.5643846392631531,0.5641908645629883,0.5648999214172363,0.5649507641792297,0.5647536516189575,0.5645875930786133,0.5642188787460327,0.5640295743942261,0.5652480721473694,0.5653552412986755,0.5650968551635742,0.564922571182251,0.5645642280578613,0.5643584132194519,0.9488231339377812,0.963135609858251,0.9654115564022373,0.9660021535343193,0.9671145578334169,0.9654258718483115,1.08412583195846e-08,8.42164335449432e-09,7.859090228412494e-09,8.352038974677093e-09,8.73012751976718e-09,9.498994332732148e-09,4233
timegan,gformula,oulad,5,5,all,1,0.564413845539093,0.564549446105957,0.5645023584365845,0.5644025206565857,0.5640871524810791,0.5640697479248047,0.5641975998878479,0.5643971562385559,0.5643288493156433,0.5642063617706299,0.5639317035675049,0.5638960003852844,0.5645808577537537,0.5647302865982056,0.5646507143974304,0.5645740628242493,0.5642603635787964,0.5642446279525757,0.9730742475840441,0.9631358396784805,0.965411747080388,0.9660023151448058,0.9671146769958219,0.965425983483039,5.0358973248186286e-09,7.78615927421205e-09,7.72998238229392e-09,6.747149217806459e-09,7.255970063650736e-09,5.4646530252987845e-09,4233
timegan,gformula,oulad,5,5,low,0,0.5639715790748596,0.5640770792961121,0.5639114379882812,0.5637622475624084,0.5633922815322876,0.5631684064865112,0.5637094974517822,0.5638159513473511,0.5636659264564514,0.5635282397270203,0.5631633996963501,0.5629504323005676,0.5642058253288269,0.5643242001533508,0.5641751289367676,0.5639921426773071,0.5635899305343628,0.5633997917175293,0.9489722882395585,0.963156825381273,0.9657466601102088,0.9668408876546349,0.9683078310064248,0.9663846807852614,1.2435470484379117e-08,8.12548229517489e-09,9.116372469090522e-09,7.928145458146312e-09,1.0173971904018903e-08,1.131734197118605e-08,2315
timegan,gformula,oulad,5,5,low,1,0.5634769201278687,0.5636176466941833,0.5635535717010498,0.5634658336639404,0.5632679462432861,0.5629457235336304,0.5631926655769348,0.5633783340454102,0.5633261203765869,0.5632230043411255,0.5630213618278503,0.56270831823349,0.5637286305427551,0.5638743042945862,0.5637803673744202,0.5636870861053467,0.5635221600532532,0.5631507635116577,0.9731808676298124,0.9631570599442167,0.9657468526558463,0.9668410458145946,0.9683079425329852,0.9663847831846004,8.246817272088321e-09,1.0907168563958755e-08,1.0671020100127224e-08,1.0212019145498914e-08,1.306536921955782e-08,1.2418705106899248e-08,2315
timegan,gformula,oulad,5,5,high,0,0.5663260817527771,0.5664446353912354,0.5661161541938782,0.5658215284347534,0.5655490159988403,0.5654735565185547,0.5660579204559326,0.5661307573318481,0.5658617615699768,0.5655600428581238,0.5653104186058044,0.5652484893798828,0.5665856599807739,0.5667046308517456,0.5664049983024597,0.5660769939422607,0.56578129529953,0.5657290816307068,0.9486571442282585,0.9631118431350879,0.9650394432994736,0.9650986976149725,0.9658541513688117,0.964388728005434,1.5701296807179668e-08,1.1054980241720744e-08,1.0182069295766693e-08,1.1243645380809904e-08,1.3770770972654788e-08,1.156104585825272e-08,1918
timegan,gformula,oulad,5,5,high,1,0.5654188990592957,0.5657093524932861,0.5659458041191101,0.5656381845474243,0.5653079152107239,0.5651190280914307,0.5651617050170898,0.565464437007904,0.5656954050064087,0.5654039978981018,0.5650427937507629,0.5648655295372009,0.565685510635376,0.5659468173980713,0.5661967396736145,0.5658833384513855,0.5656116008758545,0.5653986930847168,0.9729555936685802,0.96311206778932,0.9650396290433456,0.9650988619498925,0.9658542770457501,0.9643888446045861,7.502921574241254e-09,1.1367249359107031e-08,1.2303115668352194e-08,1.3642619803046273e-08,1.3029775908916087e-08,1.2516433412693744e-08,1918
timegan,gformula,oulad,10,5,all,0,0.563754677772522,0.5637062788009644,0.5632016062736511,0.5629776120185852,0.5627481937408447,0.5627634525299072,0.563575029373169,0.5635227560997009,0.5630376935005188,0.5628451704978943,0.5625842213630676,0.5626216530799866,0.5639429092407227,0.5638704895973206,0.5633424520492554,0.5631158947944641,0.5628834962844849,0.5629044771194458,0.9534795430592687,0.9672778986079846,0.9530467011845939,0.961117736622691,,,1.1490115034014227e-08,1.0206493007304293e-08,4.450056239835876e-08,4.200535320395139e-08,,,4233
timegan,gformula,oulad,10,5,all,1,0.563477098941803,0.5633956789970398,0.56313556432724,0.5628517270088196,0.5626516342163086,0.5626062154769897,0.5632467865943909,0.5632195472717285,0.5629774928092957,0.5627030730247498,0.5625069737434387,0.5624746084213257,0.5636820793151855,0.5635859966278076,0.5632825493812561,0.5630210041999817,0.5627805590629578,0.562736451625824,0.9754279858580377,0.9672780466741188,0.9530468193611293,0.9611178223416209,,,5.6139184141181635e-09,1.2751233324040131e-08,6.592688301069005e-08,5.258572863922274e-08,,,4233
timegan,gformula,oulad,10,5,low,0,0.5627520084381104,0.5628368258476257,0.5622525811195374,0.562070369720459,0.5619743466377258,0.5619524717330933,0.5624845623970032,0.5625802278518677,0.562075674533844,0.5618718862533569,0.5617977976799011,0.5617719292640686,0.5629957318305969,0.5630669593811035,0.5624623894691467,0.5622909069061279,0.5621466040611267,0.5621489882469177,0.9544967901625663,0.967885666806251,0.9542113007179328,0.963005735405854,,,1.548409645493885e-08,1.560522785914904e-08,6.244960306559637e-08,6.263276734835354e-08,,,2315
timegan,gformula,oulad,10,5,low,1,0.5626124739646912,0.5625176429748535,0.5621441006660461,0.5619327425956726,0.561862587928772,0.5618875026702881,0.5623610615730286,0.5622972846031189,0.5619422793388367,0.5617357492446899,0.5616804957389832,0.561671793460846,0.5628560185432434,0.562762439250946,0.5623306632041931,0.5621273517608643,0.5620728731155396,0.5620536208152771,0.9759452864932868,0.9678858103363639,0.9542114017265183,0.9630058126790182,,,7.850662858646565e-09,1.804856779123415e-08,7.447112989546733e-08,8.094627628337986e-08,,,2315
timegan,gformula,oulad,10,5,high,0,0.5650405287742615,0.5648176670074463,0.5641427040100098,0.5640491247177124,0.5639312267303467,0.5637727379798889,0.5647034049034119,0.5645312070846558,0.5638860464096069,0.563812255859375,0.5637035369873047,0.5635598301887512,0.5653892159461975,0.5650843977928162,0.564362108707428,0.5642858743667603,0.564151406288147,0.5639765858650208,0.9523792001692687,0.9665632554004825,0.951597443620364,0.9590310050468697,,,1.4426261426204223e-08,1.2306704508783191e-08,5.515349503413925e-08,4.5920762215051946e-08,,,1918
timegan,gformula,oulad,10,5,high,1,0.5647134184837341,0.564635157585144,0.5640837550163269,0.5637961030006409,0.5637557506561279,0.5636837482452393,0.5644267797470093,0.5643391609191895,0.563838005065918,0.5635464191436768,0.5635300874710083,0.5634765028953552,0.5649928450584412,0.5649064183235168,0.5643302798271179,0.564009964466095,0.5639598369598389,0.5638701915740967,0.9748684194742465,0.9665634074783702,0.9515975760089027,0.95903109602238,,,8.70421818443512e-09,2.03606275727779e-08,8.065668734209962e-08,6.394171072910449e-08,,,1918
